Time,X,Y,X_controle,Y_controle,W,Xd,Yd,Wd
1688490499.1810336,0.7607641816139221,-0.6590102314949036,0.8608739107941001,-0.5473050743916104,0.8400867916337482,-0.0026840655026198193,0.002762588695515612,0.003693407779240937
1688490499.1976697,0.7608060836791992,-0.6589454412460327,0.8608969848284417,-0.5472234133950642,0.8402553300405211,0.0025187382661908653,0.0038945497800134715,0.01013086423436312
1688490499.2143605,0.7607905268669128,-0.6589453816413879,0.8608424836106031,-0.5471884760303307,0.8406038586875364,-0.000932062966031483,3.57112247521641e-06,0.02088156869826609
1688490499.2310421,0.7608425617218018,-0.6587961316108704,0.8607516277701639,-0.546911465452616,0.8418817130216272,0.003119283100846101,0.008946947175851818,0.07660229740587533
1688490499.247644,0.7609471678733826,-0.6586843132972717,0.8606413110814769,-0.5466080990053713,0.843801001549699,0.006300891818534315,0.00673531228009708,0.1156072487246786
1688490499.2643263,0.7612598538398743,-0.6582942605018616,0.8605287427633287,-0.5458412138917191,0.8475889601832115,0.0187434794414829,0.023381115033370967,0.22706335550980045
1688490499.2810223,0.7618305683135986,-0.6578362584114075,0.86045521586936,-0.5448177692403792,0.8533035583672398,0.03418275546924088,0.0274318843891015,0.34227397643317914
1688490499.2976775,0.7627527117729187,-0.6572083830833435,0.8606030200376633,-0.5435188181598447,0.8601346899998288,0.05536667764146757,0.037698441101106546,0.41014991670261325
1688490499.314368,0.7634684443473816,-0.6565514206886292,0.8605200630443044,-0.5421792942403241,0.8671388150491025,0.0428826512391972,0.03936147418041568,0.4196475924672377
1688490499.3309784,0.7645466923713684,-0.655743420124054,0.8606136318674683,-0.5405429724866742,0.8757171320923748,0.06491409378633252,0.04864430377929926,0.5164430304420199
1688490499.3476388,0.765773355960846,-0.6548687815666199,0.8609601828026012,-0.5389400621059198,0.8833328597961817,0.07362726999527755,0.05249788920848896,0.45711411398257235
1688490499.3643062,0.7670528292655945,-0.6539908051490784,0.861254113515254,-0.5372598407663798,0.8918047762121737,0.07676517708988957,0.05267637466384391,0.5082936561088982
1688490499.380991,0.7678179144859314,-0.652973473072052,0.8610934094186412,-0.5355014251412441,0.8997106053115997,0.04585530358240094,0.06097369285949043,0.4738350497283419
1688490499.3977017,0.7688341736793518,-0.6519659161567688,0.8609895299004033,-0.533613094814094,0.9092102843852201,0.06081466685689827,0.06029390783278642,0.5684768431616809
1688490499.414391,0.7695387005805969,-0.6510252952575684,0.8608663179304995,-0.5320325798957035,0.9161852250296637,0.04221428571428571,0.056360714285714285,0.41792887778217636
1688490499.4309633,0.7706801891326904,-0.6499274373054504,0.8610273690189582,-0.5301886086549313,0.9243989024942362,0.06887956955214433,0.06624681695895496,0.49562877101333863
1688490499.4476347,0.7714583873748779,-0.6491472125053406,0.8608939482521569,-0.5287259500532033,0.9319906270511639,0.04667858419735431,0.04680014301036825,0.4553736242548452
1688490499.464299,0.7725722789764404,-0.6479822397232056,0.8611088669795149,-0.5268984976899588,0.9394353483236653,0.06684312182559554,0.06990843407969097,0.4467476101600644
1688490499.480987,0.773646354675293,-0.6467800140380859,0.8611274139074883,-0.5249314839869887,0.9481251952476425,0.06436174012429459,0.07204086006143295,0.5207209045306863
1688490499.4976845,0.7749454975128174,-0.6454088091850281,0.8612324060137306,-0.5227117455634605,0.9578914005752267,0.07780506611074621,0.08212082702687266,0.5848935384285884
1688490499.5143213,0.7763529419898987,-0.6438990831375122,0.8613772003113285,-0.5203236992745002,0.9681454028313518,0.08459802235597592,0.09074591573516767,0.6163428300211281
1688490499.5309703,0.7774488925933838,-0.6425615549087524,0.8613408691752261,-0.5182147163273408,0.9772795083265847,0.06582678180177857,0.08033681316320831,0.5486276183224875
1688490499.547631,0.77883380651474,-0.6409487724304199,0.8613208169807578,-0.5156655209385343,0.9885357737941719,0.0831246422438466,0.09680165998855181,0.6756181922690723
1688490499.5643537,0.7804145216941833,-0.6393623948097229,0.8617077688264394,-0.513301266896738,0.9980347278623436,0.09452523524379812,0.09486384374108925,0.568028244139561
1688490499.5809846,0.7817993760108948,-0.6377517580986023,0.8620140857979082,-0.5110016088529892,1.0065670276411944,0.08327001648627338,0.09684610422191958,0.5130393389955299
1688490499.5977085,0.783244788646698,-0.6360990405082703,0.8623291704139718,-0.5086405744870284,1.015459885732617,0.08642811319409795,0.09882386485137928,0.5317463862611118
1688490499.6143043,0.7849080562591553,-0.6340515613555908,0.8629577040316223,-0.5059568601279685,1.0235578353796164,0.10022195724629353,0.12337303183542121,0.4879505602259597
1688490499.630957,0.7865495085716248,-0.6318288445472717,0.8635525334274259,-0.5031022576933631,1.0317083834157446,0.0985704263665779,0.13347578959425022,0.4894464426040773
1688490499.6476293,0.7877833247184753,-0.6298772692680359,0.8637241953301977,-0.5005212327999466,1.0399394547959635,0.0740036322555735,0.11705444093294627,0.49369525682246057
1688490499.6643233,0.7893412113189697,-0.6276748776435852,0.8642907602179947,-0.49774195217881834,1.04758588043065,0.09331976578120536,0.1319265924021708,0.4580324710835164
1688490499.6810236,0.7909929752349854,-0.6252930760383606,0.8649530213878737,-0.4947943726997349,1.0551847883608474,0.09890643291551267,0.14262056362961484,0.4550171305607592
1688490499.6976876,0.7925930619239807,-0.6229148507118225,0.8656427886224634,-0.49190440292510207,1.062146806887358,0.09602040232351847,0.14271611297107048,0.4177872514639005
1688490499.7143383,0.7943099141120911,-0.6206222176551819,0.8662398029077683,-0.4889936071715887,1.0706743360680575,0.1031100546980154,0.1376900827629657,0.5121430990681914
1688490499.7309878,0.796108067035675,-0.6178045868873596,0.8669903501764359,-0.48560889128136414,1.0786159860578897,0.10800051551558719,0.16923231137141467,0.4769907396066755
1688490499.7476864,0.7975150942802429,-0.6154622435569763,0.8672585718921241,-0.4826622159568247,1.0872108305683406,0.08426019788974715,0.14027184854152686,0.5147045318974033
1688490499.764304,0.7992429733276367,-0.6127995848655701,0.8677662089522563,-0.4793658328403315,1.0963774618238789,0.10397925364782852,0.16023185411555402,0.5516239564646449
1688490499.780996,0.8008265495300293,-0.6097037196159363,0.8681725914547103,-0.4756719672694154,1.1051799883516096,0.09486945095126549,0.1854682054504942,0.5273449155197265
1688490499.7976313,0.8025204539299011,-0.6068565845489502,0.8686543913548844,-0.4722226277599276,1.1142030697106844,0.10182663781118771,0.17115144826795464,0.5424096174264104
1688490499.81434,0.8046002388000488,-0.6042640805244446,0.8696055009840481,-0.46908155248036076,1.122569264669999,0.12447204703062127,0.15515752975086328,0.5007043888963346
1688490499.8309932,0.8060066103935242,-0.600944995880127,0.8698242453569487,-0.4651977695081856,1.1313362575486974,0.08445123697171,0.1993077826136754,0.5264493371191201
1688490499.8476384,0.807877779006958,-0.5981658101081848,0.8706020866255899,-0.4619099433216011,1.139375294487327,0.11241495380648858,0.1669662679939841,0.48296447450894453
1688490499.8642921,0.8097001910209656,-0.59504634141922,0.8712942183085924,-0.4582758190012257,1.1476548888328084,0.10942935677370402,0.187312994803224,0.4971601792620022
1688490499.8810096,0.8110178112983704,-0.5912984609603882,0.8716499523940258,-0.4540988127605603,1.1546766915173272,0.07881713682649248,0.22418993696340456,0.4200287385106239
1688490499.8976865,0.8130947947502136,-0.5879938006401062,0.8724971499141165,-0.4502572397676148,1.1636226047115847,0.12454251729856465,0.1981579173100017,0.536425337312391
1688490499.914311,0.8144946694374084,-0.5843941569328308,0.8728165001135487,-0.446196602444397,1.1714543218114546,0.08420577099586966,0.21652707664066084,0.4710962935815241
1688490499.9309916,0.8165814280509949,-0.5806633830070496,0.8737943686392923,-0.44200308072395217,1.1794648162302181,0.12510005145503403,0.22365788119604368,0.4802248125121158
1688490499.9477088,0.8186436295509338,-0.5767783522605896,0.8746644384231325,-0.43763213789129896,1.188047223964778,0.12335810145898997,0.23239727883394898,0.5133880099076535
1688490499.9643285,0.82032710313797,-0.5728081464767456,0.8752852680629595,-0.4332388084827662,1.1956724805339367,0.10129396912836404,0.23888578068514374,0.45880880428428633
1688490499.9809608,0.8226121068000793,-0.5691532492637634,0.8761671725287937,-0.429039527827235,1.205705890697276,0.13738335172947636,0.21974670661257723,0.6032478373551766
1688490499.9976604,0.8241744041442871,-0.565153181552887,0.8765714159067579,-0.42460228985040255,1.2139580702754271,0.09355324586325543,0.23953143069257457,0.49415573024224746
1688490500.0143692,0.8261153101921082,-0.5609226822853088,0.877209318480504,-0.4198928899823159,1.2232129250835444,0.1161603550126994,0.25318912131503096,0.5538893659014514
1688490500.0309541,0.828016459941864,-0.5566421151161194,0.877926557899016,-0.4151890058469786,1.2315950494022274,0.11463155170926656,0.25810068715678103,0.5054078025121395
1688490500.0476382,0.8296765685081482,-0.5523430109024048,0.8784716670947784,-0.4105014149091242,1.2394666657259548,0.09950270084883821,0.2576774129011975,0.47180473624674774
1688490500.0642903,0.8316175937652588,-0.5482009053230286,0.879125590631355,-0.40592304255523537,1.2485268893483565,0.1165633411603001,0.24874362865815244,0.5440887145686709
1688490500.081062,0.8332209587097168,-0.5436441898345947,0.879677531811953,-0.40101955375934795,1.2559077933057403,0.09559889688113041,0.27168922184630256,0.44007839809044735
1688490500.0977197,0.8352370262145996,-0.5389634966850281,0.8804892797004797,-0.3959521909975068,1.26434029288975,0.12102995691814447,0.2809946040333777,0.5062256392175172
1688490500.1143515,0.83685302734375,-0.5345154404640198,0.8809132505535152,-0.3911323984726265,1.2726646428799582,0.09716309006723146,0.2674421938387878,0.5005068086029041
1688490500.1310127,0.838799238204956,-0.5298976898193359,0.8816344387635979,-0.38614392258834845,1.281197266907151,0.1168111960161415,0.2771564923728571,0.5121264286618992
1688490500.1476586,0.8404893279075623,-0.524737536907196,0.882285269571906,-0.38067817671012044,1.2884189971099518,0.10153183992666648,0.30999527342519123,0.4338441644923696
1688490500.164331,0.8423032760620117,-0.5198261141777039,0.8828717136752042,-0.3754162742441851,1.296929414456849,0.10879963963448641,0.2945845071429593,0.5104502784218372
1688490500.1810002,0.8440542221069336,-0.5153154134750366,0.8833953738596372,-0.37056641078841795,1.3054180256289212,0.10504033411522398,0.2705997196635963,0.5092370243358709
1688490500.1976223,0.8454440236091614,-0.5101112723350525,0.8835514519996238,-0.36503259057420323,1.3139314698364706,0.08361183625462577,0.31308629048452336,0.5121772439470623
1688490500.2143307,0.8469252586364746,-0.504999041557312,0.8838883874137284,-0.35962460394534346,1.3218108391157866,0.08865225456621005,0.3059681792237443,0.4715820503098195
1688490500.2309518,0.8485748767852783,-0.5003374218940735,0.8842825681097436,-0.3546495336525429,1.3304373740931028,0.09924835757523597,0.28046375190062256,0.5190106744914571
1688490500.247607,0.8500018119812012,-0.4957089126110077,0.8843913239411447,-0.34970425012669903,1.3394754546890169,0.08567502183031049,0.2779016419256481,0.5426579669290789
1688490500.2642949,0.8512673377990723,-0.4904559850692749,0.8845119524568217,-0.3441863860534242,1.3473098184843355,0.07583507157756379,0.3147751950167157,0.46946457416578874
1688490500.2810085,0.8527955412864685,-0.48581206798553467,0.8846816763343918,-0.33924032994676545,1.3565876743963856,0.09143462383384211,0.2778522724030698,0.5551075313590967
1688490500.2976701,0.8540975451469421,-0.4811132550239563,0.8847850464879595,-0.3342858827071943,1.3647582992979808,0.07814378112300384,0.28201376566882264,0.490385277134396
1688490500.3143888,0.8551613688468933,-0.4763280153274536,0.8846693418441032,-0.32925905351159,1.3727850888410453,0.0636310483008428,0.28622206693952057,0.48011059834339526
1688490500.331,0.8563225865364075,-0.47157561779022217,0.8846251384925737,-0.32426993034819396,1.3809747499189988,0.06990512824193015,0.2860936087149972,0.49301635092366686
1688490500.3476634,0.8575298190116882,-0.46699196100234985,0.8845304480884811,-0.31944208458946555,1.3898056120642794,0.07244852699203044,0.275074759268003,0.5299583697385796
1688490500.3643286,0.8584749698638916,-0.46225666999816895,0.8843006271737682,-0.3144966096824232,1.3977631198935268,0.05671397301821199,0.2841421193436244,0.47749190858586416
1688490500.3810256,0.8594900965690613,-0.4572980999946594,0.8841485823618969,-0.309338784375789,1.4056568566681484,0.060797206991089786,0.2969749543066027,0.47276576034873813
1688490500.3977659,0.8604586124420166,-0.45245426893234253,0.8839227485035541,-0.3043008541256441,1.4137236713090788,0.0578552710285698,0.2893511265559575,0.4818792963755509
1688490500.4143414,0.8616983890533447,-0.4475397765636444,0.8839078903871712,-0.2991930945970337,1.4221865841592527,0.07479539145318816,0.29649001050012225,0.5105652693228951
1688490500.4309878,0.8625058531761169,-0.4423767030239105,0.8834642372679653,-0.2938480992593206,1.430615105464264,0.0485068748209682,0.31016184474362646,0.5063274222814945
1688490500.4476314,0.8636682629585266,-0.437214195728302,0.8834247630842976,-0.2885209520930231,1.4387025150924342,0.06984156543662617,0.31018113969745587,0.4859193008404896
1688490500.464424,0.864562451839447,-0.4325740933418274,0.8830802835523315,-0.2837215155722325,1.4470283672363131,0.05324918717078642,0.27631933894623256,0.4958067234177158
1688490500.481009,0.8654237389564514,-0.42743492126464844,0.8828487542129012,-0.27845046286944375,1.454366685978699,0.051931342811552116,0.30986659574773945,0.4424642360804463
1688490500.4977257,0.8659051060676575,-0.4223797023296356,0.8821962933387997,-0.27326700261127973,1.461973752915072,0.02879555016758183,0.30240497753690365,0.45505742393920195
1688490500.514318,0.8669624328613281,-0.4174971580505371,0.8820715650451348,-0.2682600509871387,1.4698976655539624,0.06372408144497291,0.2942663055192333,0.4775666874103488
1688490500.5309436,0.8673646450042725,-0.41275161504745483,0.8815060268131167,-0.2634196984303549,1.4763802334640153,0.024192276253710582,0.2854351598238997,0.3899138215107102
1688490500.5476959,0.8679862022399902,-0.40747910737991333,0.8812338956722284,-0.2580652572229569,1.4823631514509972,0.037102926107252646,0.31473443014915176,0.3571413077033787
1688490500.564352,0.86834317445755,-0.40268179774284363,0.8806260813667209,-0.2531855429474119,1.4888184914127138,0.021431843231559812,0.2880201399922704,0.3875647102501827
1688490500.5809941,0.8690150380134583,-0.3980814218521118,0.8804358019636664,-0.24851683329320987,1.4945841447223034,0.0403713360648692,0.27643011661556977,0.34644999769383
1688490500.5977054,0.8689618706703186,-0.3934585452079773,0.879636627714095,-0.24383886213767955,1.499571073722969,-0.0031815328425497916,0.27663285396336246,0.2984177403299662
1688490500.6143117,0.869439423084259,-0.3885502815246582,0.8795110468395373,-0.2388887888322087,1.503601614370613,0.02875725033021306,0.2955658128984092,0.24271108884993503
1688490500.63101,0.8698475360870361,-0.3838788866996765,0.879228519238705,-0.23417251691165414,1.5082155991359838,0.02444030383506097,0.27975170621662526,0.27631364055703667
1688490500.6476483,0.8702701926231384,-0.379522442817688,0.8791394328164157,-0.22978488380728487,1.5116335509525152,0.025402659559223915,0.2618326025277276,0.20542700507099995
1688490500.6643348,0.8699953556060791,-0.37449216842651367,0.8783447968883514,-0.22472472593558415,1.5151046007614537,-0.016470680688117963,0.3014588215122592,0.20801620417543173
1688490500.6810029,0.8706346154212952,-0.3703291118144989,0.8783538303715831,-0.2205278644213238,1.5193121526418634,0.038352333681394915,0.2497621976512995,0.25243168717669295
1688490500.6976264,0.8706088066101074,-0.36566922068595886,0.8777456719506921,-0.21583909970519494,1.523199254847546,-0.0015525500545006024,0.28031954563708333,0.23383179865904385
1688490500.7143083,0.8707132339477539,-0.36100828647613525,0.8774945722098174,-0.21116165337623719,1.5255719908498029,0.006259915105260901,0.27940052023038775,0.1422340765940684
1688490500.7310674,0.8713414669036865,-0.3565579652786255,0.8774201076382572,-0.20668118213053407,1.5302609554212547,0.03748595165948245,0.2655456446587854,0.27978522552599505
1688490500.747626,0.870894730091095,-0.35182806849479675,0.87643719573595,-0.201930499886845,1.5338381428278571,-0.026979064677763058,0.28564512181074697,0.21603138064076013
1688490500.7642872,0.8716099858283997,-0.3469395637512207,0.8764487896608955,-0.19701763080786974,1.5385320370992914,0.04292950974499871,0.29340710054091185,0.2817266179882366
1688490500.780986,0.8715801239013672,-0.34223872423171997,0.8758364179658025,-0.19229912318904327,1.5424172238892344,-0.001788263849229012,0.2815069960022844,0.23266211441754742
1688490500.7976635,0.8718373775482178,-0.33776646852493286,0.875385329234335,-0.187808434265901,1.547141109493585,0.0154253037884203,0.26816297355253754,0.28325106913323717
1688490500.8143156,0.8716117739677429,-0.3327503800392151,0.8745019732018279,-0.18277822679606368,1.5515271394765187,-0.013548049939865987,0.30122845197869536,0.2633918890890945
1688490500.8309767,0.8719007968902588,-0.3280039429664612,0.8742796714360594,-0.17802280763306222,1.5549364982831462,0.017347099396124895,0.28488022666781143,0.20462905011409258
1688490500.8476272,0.8718729615211487,-0.3233777582645416,0.8735076662243706,-0.17338666606059353,1.5598980797073136,-0.0016717499319844782,0.2778416169079428,0.297985033917713
1688490500.8643997,0.8717971444129944,-0.3186696171760559,0.8729660966728949,-0.1686741720764994,1.563003232847029,-0.004520320118267495,0.2807058380360773,0.1851334949255896
1688490500.8809745,0.871962308883667,-0.3141946792602539,0.8725216168704897,-0.16419572201529212,1.5670675982424067,0.009964758342922899,0.2699834579976985,0.24521265873553927
1688490500.8976448,0.8717358708381653,-0.30977198481559753,0.8718645122951998,-0.15977203997768924,1.5699387169762054,-0.013583381006864988,0.2653049914187643,0.1722303316597049
1688490500.9143443,0.8716501593589783,-0.3051472008228302,0.871193634821066,-0.15514789553995137,1.5738398284129187,-0.00513256142655226,0.2769405936353383,0.23360574651931712
1688490500.931045,0.8716115951538086,-0.30047857761383057,0.8705556472943837,-0.15048229441281863,1.5778360373360227,-0.002309130881681133,0.27954581144358154,0.23928327819510853
1688490500.9476771,0.8716464042663574,-0.2962339520454407,0.8698919615052886,-0.14624421262771206,1.5824928785664203,0.002092889908256881,0.2552071387614679,0.2799915108948021
1688490500.9643261,0.8716111779212952,-0.29121124744415283,0.8693785581573203,-0.14122786366785078,1.585681008174778,-0.0021158224857155132,0.30168191777290887,0.19149066702257625
1688490500.9810042,0.8714873194694519,-0.28646159172058105,0.8688853611082281,-0.1364841607094904,1.5881435859008899,-0.00742641487856132,0.28478406930367534,0.14765341882323332
1688490500.9976816,0.8719435334205627,-0.28205451369285583,0.8686876252813781,-0.1320898543154239,1.5925040858956199,0.027355253752680487,0.26425482487491064,0.26146193809715434
1688490501.0143316,0.8714887499809265,-0.27701064944267273,0.8677899909579379,-0.1270562591045107,1.5954572198321406,-0.02731438390491874,0.30293549079974225,0.1773658120209739
1688490501.0309832,0.8715646266937256,-0.2721400260925293,0.8673651932070093,-0.12219882175432664,1.5987962085165595,0.0045567137252656,0.29250128862289165,0.20052022558077787
1688490501.04773,0.871382474899292,-0.26712268590927124,0.8667039547756537,-0.11719566549783003,1.60199152025523,-0.010876838313805327,0.29960066058285045,0.19080179392025454
1688490501.0643272,0.8707621693611145,-0.2621263861656189,0.8657551859546138,-0.11220997573244776,1.604182418021781,-0.0373739477691269,0.3010314017295372,0.13200349449587706
1688490501.0810747,0.8711313605308533,-0.25604531168937683,0.8655075319445831,-0.1061507735899776,1.608297306503366,0.022044587438073002,0.363103966175047,0.2457020274737557
1688490501.0976903,0.8706991076469421,-0.2515822649002075,0.8646645279510411,-0.10170370122983532,1.6110377181690494,-0.026014836922988623,0.2686053435881247,0.16492975579374758
1688490501.1143105,0.870746910572052,-0.24655678868293762,0.8642213192012894,-0.09669880038314152,1.614314003509774,0.0028762014058241287,0.3023723282168986,0.19712719422956257
1688490501.1309855,0.8703005313873291,-0.24154695868492126,0.8633652577315563,-0.09170737119443348,1.6170479731039296,-0.02676937374892765,0.3004396625679154,0.16395624255997732
1688490501.1476572,0.8704654574394226,-0.23735186457633972,0.8630398421598453,-0.0875357765292955,1.6203206705776045,0.009892600749363612,0.2516302948831622,0.19630306473450304
1688490501.164548,0.8700091242790222,-0.23223349452018738,0.8620678221570267,-0.08244385629174653,1.6237631036684081,-0.02701672665678594,0.30302773660808807,0.20380564447018057
1688490501.181133,0.869615375995636,-0.22738845646381378,0.8612787556537949,-0.07762029976394652,1.6264024473747103,-0.023741069246582234,0.2921317726377528,0.15913933937176242
1688490501.1976707,0.8698228001594543,-0.22286264598369598,0.8607186610810674,-0.0731391853917053,1.63152791341101,0.01254252926590162,0.2736668156392365,0.30992680205748724
1688490501.2143254,0.8690979480743408,-0.2179388552904129,0.8595580330814429,-0.06824252927695232,1.6344387137409822,-0.04352229618495455,0.2956391811609763,0.17477319400478109
1688490501.2310374,0.8692755103111267,-0.21324367821216583,0.8592085671880348,-0.0635818706052936,1.6379597644592039,0.010624866252942435,0.2809472858263785,0.2106905929330234
1688490501.247675,0.8688664436340332,-0.20855610072612762,0.8582270148986848,-0.058933901316463005,1.6417854611258837,-0.02458693378043363,0.2817466288351031,0.22994332189561978
1688490501.2643356,0.8683474659919739,-0.20372988283634186,0.8572503873450766,-0.054140929883576744,1.6448445018805824,-0.031149828277046366,0.2896769461934745,0.1836082838236343
1688490501.2809787,0.8680148124694824,-0.19857129454612732,0.8564552618142446,-0.04901736852394298,1.6479364801451262,-0.019987536887946595,0.3099545526172535,0.1857819786678652
1688490501.2976847,0.8675361275672913,-0.19403871893882751,0.855561817058723,-0.04451742985983251,1.6507100940488841,-0.028653489367775082,0.27131439988582845,0.16602511618363994
1688490501.314336,0.8670385479927063,-0.18893127143383026,0.8544568761989202,-0.03945986435249765,1.6547728049954133,-0.029882160908348963,0.30672796065348434,0.2439862655728192
1688490501.330991,0.8665717244148254,-0.18391753733158112,0.853546996450167,-0.0344840857170024,1.657737332559969,-0.028029088410444342,0.3010353441365094,0.17799659044499624
1688490501.347713,0.8664961457252502,-0.17944718897342682,0.8529219777561999,-0.030062645047530645,1.6614147508774721,-0.004519725679741078,0.2673339321613414,0.21991545630376383
1688490501.3643346,0.8656477332115173,-0.17423920333385468,0.8515888423287378,-0.024899498006885123,1.6646600347104499,-0.051042802226174765,0.31332656778931667,0.1952450938348991
1688490501.3809571,0.8656625151634216,-0.1694762408733368,0.8510972346674447,-0.020185073672884135,1.6680514397822213,0.0008892713711990821,0.28653632386689615,0.2040244385850687
1688490501.3977036,0.8650726675987244,-0.16457419097423553,0.8497952984167949,-0.015354212449645771,1.6728223660638812,-0.03522209567198178,0.29272049402050115,0.2848905920682174
1688490501.4143147,0.8643755316734314,-0.15951745212078094,0.848731866595207,-0.010335429936737806,1.6752774146992446,-0.04196807899873694,0.3044192789068779,0.14779567561573087
1688490501.4309428,0.8644552230834961,-0.15454213321208954,0.8481988521000741,-0.005425633781445199,1.6793854138956845,0.004792595672683997,0.2992128242260872,0.24705271441757065
1688490501.4476216,0.8637771606445312,-0.14986582100391388,0.8470962145555277,-0.0007962196843431801,1.682233130926017,-0.04065412545028303,0.28037444965406827,0.17073862043558333
1688490501.464405,0.8636956810951233,-0.1446368247270584,0.8463680419114573,0.004358990383033473,1.6865723936803632,-0.004854748206548761,0.31155621848142623,0.25854374781738876
1688490501.4811032,0.8629757761955261,-0.13974900543689728,0.8452235064111251,0.009196813294283762,1.6894228198376786,-0.04311292602481546,0.29271670688350443,0.17070339725192177
1688490501.497789,0.8623743653297424,-0.13500197231769562,0.844118317893407,0.013882938710931686,1.692805796281261,-0.036043437879545615,0.2844966778595413,0.20274675472206277
1688490501.5144684,0.8617406487464905,-0.12984372675418854,0.8430294614485829,0.01898466929274406,1.695863365400097,-0.03799368201375091,0.30925613573664573,0.18331271724024054
1688490501.5309818,0.8612807393074036,-0.12513284385204315,0.842120405590754,0.023638395343799468,1.6988818239231238,-0.02785076954174006,0.28527728047125406,0.18278901355672073
1688490501.547645,0.8607773184776306,-0.1202845498919487,0.8410245343472503,0.028409187431109373,1.702865147521772,-0.03021132906955116,0.2909561853457527,0.2390475183228801
1688490501.564348,0.8594911098480225,-0.11509630084037781,0.8395433366585138,0.03357140360406405,1.704176608954176,-0.0770051529468861,0.3106198345632842,0.07851703515392261
1688490501.581037,0.8593893051147461,-0.1101774051785469,0.8389635300822844,0.038425379836819706,1.7073925449312308,-0.006100087144102059,0.294737692681324,0.19269722613615212
1688490501.597667,0.8585388660430908,-0.10590481758117676,0.8378245996433474,0.042658028270403714,1.7093341643291977,-0.0511390517698671,0.2569214957491649,0.11675448391234687
1688490501.6143446,0.8579683899879456,-0.10110173374414444,0.8369891834276245,0.047423930341559534,1.711117741152139,-0.03420608711812555,0.2879957934840102,0.10694433821918058
1688490501.630997,0.8572258949279785,-0.09645902365446091,0.8360518601977585,0.052038990652948036,1.7124296105829628,-0.044588016321855536,0.27880216908869637,0.07877985827449588
1688490501.6476634,0.8562358021736145,-0.09236737340688705,0.8348682097479859,0.056102913162285495,1.7137331683527883,-0.059406471732661933,0.24550276092927442,0.07821465965052271
1688490501.6642914,0.8558316826820374,-0.08775327354669571,0.8341356255462989,0.06066936995746364,1.7159458487020058,-0.02430351433118736,0.27748931792437953,0.13306932651942707
1688490501.6809645,0.8550875782966614,-0.08333855867385864,0.8333860396216102,0.06508328344897465,1.7159827807629169,-0.04462906823771664,0.26478087642281073,0.002215070222608154
1688490501.697692,0.854668140411377,-0.07959040254354477,0.8327617389393542,0.06880134107632971,1.7173631944250993,-0.02507482896237172,0.2240722099486887,0.08252386751634089
1688490501.7143476,0.8537459373474121,-0.07497476041316986,0.8317567000009393,0.07340473089516589,1.7179214417385154,-0.055368671180520766,0.27712114759730316,0.0335169260889806
1688490501.7309914,0.8530106544494629,-0.07075110077857971,0.8309678678703883,0.07762044487566414,1.7182823451582205,-0.0441776848257388,0.2537683178386741,0.02168400431009079
1688490501.7476888,0.8528571128845215,-0.0669732317328453,0.8306948457894737,0.08138051414910996,1.7190876725969249,-0.009195533597966703,0.2262548369363452,0.04823068934328003
1688490501.764356,0.8517796397209167,-0.06299895793199539,0.8296171448612256,0.08535475392448011,1.7190892078778046,-0.06464660191397142,0.23844983335002218,9.211430522128602e-05
