Time,X,Y,VX,VY
1688252035.721491,-0.7181318907768103,-0.6959070250035729,0.10931281986663766,-0.11280389361864875
1688252035.738193,-0.7163036856156816,-0.6977886714280985,0.10960838819583482,-0.1125167198234759
1688252035.7548337,-0.7144772843640141,-0.699658638285717,0.10990212190295234,-0.11222982938573862
1688252035.7715611,-0.7126364381955598,-0.7015335394376708,0.1101966306872116,-0.11194066994577836
1688252035.7881806,-0.7108026051973466,-0.7033915385080097,0.11048848449869927,-0.11165261213202352
1688252035.8048382,-0.7089597020838765,-0.7052489920738214,0.11078025262253618,-0.11136312958789574
1688252035.8215027,-0.7071111771834057,-0.7071023851623598,0.11107138292809449,-0.11107276397553088
1688252035.838177,-0.7052567185172314,-0.7089520159970678,0.11136192226020308,-0.11078146628942893
1688252035.8548574,-0.7033967295541489,-0.7107974682372803,0.11165180522022321,-0.11048929990632003
1688252035.8717575,-0.7015073307419718,-0.7126622376099871,0.11194472250831997,-0.1101925138349182
1688252035.8881814,-0.6996664248619588,-0.7144696592024639,0.11222863162816318,-0.10990334501548825
1688252035.9048414,-0.6977943048936481,-0.7162981977207471,0.11251585778695541,-0.10960927309853406
1688252035.9215052,-0.6959169760450402,-0.7181222475681469,0.11280237886697406,-0.10931438297257612
1688252035.9382164,-0.69402951350779,-0.7199465496688906,0.11308893957085529,-0.10901790105052855
1688252035.9548414,-0.6921470536640864,-0.7217565074899737,0.11337324708055639,-0.1087222049497457
1688252035.9715133,-0.6902545354021946,-0.7235666357404137,0.11365758136123827,-0.10842492887632851
1688252035.988214,-0.6883539962628251,-0.7253749208712681,0.11394162612537266,-0.10812639288642337
1688252036.0048563,-0.6864553918706735,-0.7271719156923485,0.11422389741179492,-0.10782816080590052
1688252036.02156,-0.6845450803127092,-0.728970529596133,0.1145064230231336,-0.10752808976807211
1688252036.0382316,-0.6826337232682879,-0.7307606994474146,0.11478762224580683,-0.10722785450561505
1688252036.0549362,-0.6807138988635071,-0.7325493757379382,0.11506858686050479,-0.10692628919330296
1688252036.07177,-0.6787744818306615,-0.7343467864813714,0.11535092347985744,-0.10662164627817122
1688252036.0881937,-0.6768777358271835,-0.736095463062683,0.11562560495492509,-0.10632370611265861
1688252036.1048596,-0.6749484097932779,-0.7378649226772644,0.11590355102122474,-0.10602064828793374
1688252036.1215086,-0.6730164247330797,-0.7396275360203289,0.11618042167770927,-0.10571717278433555
1688252036.1382086,-0.67107389491462,-0.7413904690270313,0.11645734254684063,-0.10541204091398294
1688252036.1550038,-0.6691156422695892,-0.7431582989310925,0.11673503261881038,-0.10510443930780787
1688252036.1715178,-0.6671856236423177,-0.744891497874027,0.11700728287212701,-0.1048012726907715
1688252036.1881642,-0.6652355966195632,-0.7466335118317512,0.11728091778472888,-0.10449496316232214
1688252036.2048478,-0.6632766491655827,-0.7483742958384371,0.11755435949707342,-0.10418725241581246
1688252036.2215185,-0.6613146633608878,-0.7501086028195354,0.11782678380061781,-0.10387906440628862
1688252036.2383866,-0.6593248285430573,-0.7518582116773534,0.11810161171733666,-0.10356650188401094
1688252036.254854,-0.6573778065163036,-0.753561158433616,0.11836910996828312,-0.1032606643792296
1688252036.271523,-0.6554024564966345,-0.7552798289496265,0.11863907810163511,-0.10295037712372655
1688252036.2882187,-0.6534194379328909,-0.756996062163777,0.11890866338450622,-0.1026388852961371
1688252036.3048596,-0.6514384604579088,-0.7587014776815909,0.11917654942761031,-0.10232771408202056
1688252036.3215356,-0.6494488457399051,-0.7604052845470664,0.119444182784196,-0.10201518613294284
1688252036.3381758,-0.6474590560268495,-0.7621002366938492,0.11971042524482195,-0.10170263069570663
1688252036.3548665,-0.6454587785923469,-0.7637951067780389,0.11997665481508592,-0.1013884278510379
1688252036.3715022,-0.6434606866585586,-0.7654791602159371,0.12024118531052361,-0.10107456830401858
1688252036.388162,-0.6414552992711335,-0.7671604128453061,0.12050527585598632,-0.10075956278982176
1688252036.4048173,-0.6394460372942654,-0.7688359808103813,0.12076847345646985,-0.10044394865653845
1688252036.4215267,-0.6374258769977753,-0.7705116815036727,0.12103169190585282,-0.1001266226192121
1688252036.4382246,-0.6354027135497737,-0.772180931915302,0.12129389714736165,-0.09980882484794944
1688252036.454866,-0.6333820473703731,-0.7738392482091577,0.12155438486166692,-0.09949141934672132
1688252036.4715064,-0.631357169313879,-0.7754921822661824,0.12181402713618777,-0.09917335224538647
1688252036.4881656,-0.6293256784992467,-0.7771416797350807,0.12207312959270808,-0.09885424641443227
1688252036.5048869,-0.6272822948372458,-0.7787919636101278,0.12233235557761735,-0.09853327245938191
1688252036.5215402,-0.6252429136514964,-0.7804302011894384,0.12258968933481719,-0.09821292721183093
1688252036.5381904,-0.623199634692523,-0.7820627949973747,0.12284613657048264,-0.09789196970349366
1688252036.5548368,-0.6211525623389658,-0.7836896670875132,0.1231016850408181,-0.09757041633012854
1688252036.5715942,-0.6190875377937916,-0.7853219852700042,0.12335808898133985,-0.09724604303309844
1688252036.588198,-0.61703723284695,-0.7869339573817988,0.12361129696855012,-0.09692398188516764
1688252036.604856,-0.6149759974354863,-0.7885458278237409,0.12386448898549732,-0.09660020378386895
1688252036.6215248,-0.6129092198691971,-0.7901533320813956,0.12411699516382044,-0.09627555512292604
1688252036.6383226,-0.6108221986025317,-0.7917677953127225,0.12437059445517179,-0.09594772658896396
1688252036.6550028,-0.6087455728227296,-0.7933655069189276,0.12462156240740226,-0.09562153097425988
1688252036.6715784,-0.6066778377065914,-0.7949477978053997,0.12487010807864139,-0.09529673190173843
1688252036.6881938,-0.6046010081140232,-0.7965284809644329,0.12511840120864498,-0.0949705042721999
1688252036.7048955,-0.602509240107057,-0.7981119066807717,0.12536712513854276,-0.09464193012201495
1688252036.7215035,-0.6004250949993736,-0.7996810022096268,0.12561359808785433,-0.09431455337404929
1688252036.738219,-0.5983233303422286,-0.80125476121405,0.12586080357419518,-0.09398440895372621
1688252036.7548664,-0.5962260395984658,-0.8028166102571176,0.12610613824818104,-0.09365496729407385
1688252036.7715416,-0.5941211473045231,-0.8043755729294352,0.12635101953210973,-0.09332433158571146
1688252036.7881641,-0.5920188491819587,-0.805924116907584,0.12659426425138537,-0.09299410336883626
1688252036.804866,-0.5899024447700093,-0.807474523223096,0.12683780150592996,-0.092661659341206
